trait_type,phenocode,pheno_sex,coding,modifier,n_cases,n_controls,heritability,description
categorical,41210,both_sexes,Z966,"",112,213501,0.0,Operative procedures - secondary OPCS4
categorical,41210,both_sexes,Z985,"",533,394308,0.0943936969969957,Operative procedures - secondary OPCS4
categorical,41210,both_sexes,Z986,"",188,394653,0.03541200181664744,Operative procedures - secondary OPCS4
categorical,41210,both_sexes,Z989,"",169,394672,0.08302417295425497,Operative procedures - secondary OPCS4
categorical,4717,both_sexes,"","",13615,115513,0.025657027698138914,Shortness of breath walking on level ground
categorical,4728,both_sexes,"","",28764,101328,0.014387463990428657,Leg pain on walking
categorical,4924,both_sexes,"","",1602,128302,0.042700721862023824,Attempted fluid intelligence (FI) test.
categorical,6148,both_sexes,1,"",2469,125918,0.0956578612766748,Eye problems/disorders
categorical,6148,both_sexes,2,"",5515,122872,0.05641626471417846,Eye problems/disorders
categorical,6148,both_sexes,3,"",2361,126026,0.01777289962581479,Eye problems/disorders
categorical,6148,both_sexes,4,"",12210,116177,0.0151731322570077,Eye problems/disorders
categorical,6148,both_sexes,5,"",3034,125353,0.03883215314568058,Eye problems/disorders
categorical,6148,both_sexes,6,"",7145,121242,0.018187275783415176,Eye problems/disorders
categorical,6150,both_sexes,1,"",9308,384687,0.06041368073229703,Vascular/heart problems diagnosed by doctor
categorical,6150,both_sexes,2,"",12590,381405,0.04323358673920395,Vascular/heart problems diagnosed by doctor
categorical,6150,both_sexes,3,"",6048,387947,0.02634118721048983,Vascular/heart problems diagnosed by doctor
categorical,6150,both_sexes,4,"",106486,287509,0.039521339748110076,Vascular/heart problems diagnosed by doctor
categorical,6152,both_sexes,100,"",267710,126423,0.023536636844764387,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor"
categorical,6152,both_sexes,5,"",8061,386072,0.02412329533930765,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor"
categorical,6152,both_sexes,6,"",6709,387424,0.03308776957912195,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor"
categorical,6152,both_sexes,7,"",3260,390873,0.037588558561822014,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor"
categorical,6152,both_sexes,8,"",45568,348565,0.04077063163534502,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor"
categorical,6153,both_sexes,1,"",26921,185712,0.037885015316200615,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones"
categorical,6153,both_sexes,2,"",37077,175556,0.04964210031485762,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones"
categorical,6153,both_sexes,3,"",1628,211005,0.15715146321414375,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones"
categorical,6153,both_sexes,4,"",15824,196809,0.0,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones"
categorical,6153,both_sexes,5,"",5504,207129,0.0,"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones"
categorical,6154,both_sexes,1,"",55157,335526,0.011596902652297535,"Medication for pain relief, constipation, heartburn"
categorical,6154,both_sexes,2,"",58089,332594,0.0,"Medication for pain relief, constipation, heartburn"
categorical,6154,both_sexes,4,"",7508,383175,0.0,"Medication for pain relief, constipation, heartburn"
categorical,6154,both_sexes,5,"",23677,367006,0.016380686606133812,"Medication for pain relief, constipation, heartburn"
categorical,6154,both_sexes,6,"",11372,379311,0.02359478354482292,"Medication for pain relief, constipation, heartburn"
categorical,6177,both_sexes,1,"",41662,137885,0.03455416325317912,"Medication for cholesterol, blood pressure or diabetes"
categorical,6177,both_sexes,2,"",44767,134780,0.04142201875590555,"Medication for cholesterol, blood pressure or diabetes"
categorical,6177,both_sexes,3,"",2464,177083,0.12896575963593424,"Medication for cholesterol, blood pressure or diabetes"
categorical,ALS_custom,both_sexes,"",custom,357,394484,0.06783344720886766,""
categorical,Afib_custom,both_sexes,"",custom,27000,325912,0.037643005688215436,Atrial fibrillation
categorical,Alopecia_custom,both_sexes,"",custom,145,354361,0.16635823499010716,Alopecia
categorical,Alzheimers_custom1,both_sexes,"",custom,1200,108097,0.06405646618431997,Alzheimers Disease Definition
categorical,Alzheimers_custom2,both_sexes,"",custom,856,393985,0.07783962219426876,""
categorical,AtopDerm_Narrow_custom,both_sexes,"",custom,11635,310688,0.027023811083566853,Narrow Definition of Atopic Dermatitis
categorical,AtopDerm_Strict_custom,both_sexes,"",custom,9498,190941,0.033234640621015756,Strict Definition of Atopic Dermatitis
categorical,AtopDerm_Wide_custom,both_sexes,"",custom,39510,310688,0.018659098758744466,Wide Definition of Atopic Dermatitis
categorical,Bipolar_disorder_custom,both_sexes,"",custom,2880,391961,0.024905683602951735,""
categorical,BreastCancer_custom,females,"",custom,13384,165474,0.025485107234006335,Breast cancer
categorical,CAD_custom,both_sexes,"",custom,13168,363361,0.06046976166685844,Coronary artery disease (CAD)
categorical,CD_custom,both_sexes,"",custom,1709,354529,0.10182609803467622,Crohn's disease or Crohns disease
categorical,COVID19,both_sexes,B1_v2,04162021,2315,9988,0.018018670796250177,Hospitalized vs non-hospitalized (among COVID-19 positive)
categorical,COVID19,both_sexes,B1_v2_origin,04162021,4206,8097,0.014865334701944151,"Hospitalized vs non-hospitalized (among COVID-19 positive; old definition using \"origin\" field)"
categorical,COVID19,both_sexes,B2_v2,04162021,2315,392526,0.010744854084710015,Hospitalized vs non-hospitalized (controls include untested)
categorical,COVID19,both_sexes,B2_v2_origin,04162021,4206,390635,0.017378383719468916,"Hospitalized vs non-hospitalized (controls include untested; old definition using \"origin\" field)"
categorical,COVID19,both_sexes,C1_v2,04162021,12303,47722,0.0,COVID-19 positive (controls only COVID-19 negative)
categorical,COVID19,both_sexes,C2_v2,04162021,12303,382538,0.010121641117108553,COVID-19 positive (controls include untested)
categorical,COVID19,both_sexes,C2_v2_england_controls,04162021,11767,337472,0.0,"COVID-19 positive (controls include untested), only patients from centers in England"
categorical,Celiac_custom,both_sexes,"",custom,2138,354529,0.342098891554669,Celiac disease
categorical,ColorectalCancer_custom,both_sexes,"",custom,7006,303530,0.039340916675558425,Bowel cancer in the colon or rectum
categorical,CrohnsDisease_custom,both_sexes,"",custom,1851,375008,0.0844273118309561,Crohns Disease Definition
categorical,Depression_custom,both_sexes,"",custom,68114,326727,0.0,""
categorical,Epilepsy_custom,both_sexes,"",custom,5177,389664,0.02861914891509274,""
categorical,FH_Alzheimer_disease_dementia_custom,both_sexes,"",custom,53734,327258,0.014836675232158755,""
categorical,FH_Bowel_cancer_custom,both_sexes,"",custom,45361,315554,0.0,""
categorical,FH_Breast_cancer_custom,both_sexes,"",custom,43431,317484,0.0,""
categorical,FH_Chronic_bronchitis_emphysema_custom,both_sexes,"",custom,66190,314802,0.0,""
categorical,FH_Diabetes_custom,both_sexes,"",custom,82451,298541,0.015541479617801142,""
categorical,FH_Heart_disease_custom,both_sexes,"",custom,176473,204519,0.0,""
categorical,FH_High_blood_pressure_custom,both_sexes,"",custom,190403,190589,0.0,""
categorical,FH_Lung_cancer_custom,both_sexes,"",custom,51814,309101,0.012119583518385825,""
categorical,FH_Parkinsons_disease_custom,both_sexes,"",custom,16475,344440,0.013513514471040825,""
categorical,FH_Prostate_cancer_custom,both_sexes,"",custom,31997,328918,0.0,""
categorical,FH_Severe_depression_custom,both_sexes,"",custom,53369,307546,0.0,""
categorical,FH_Stroke_custom,both_sexes,"",custom,107793,273199,0.0,""
categorical,Frontotemporal_dementia_custom,both_sexes,"",custom,86,394755,0.0,""
categorical,Glaucoma_custom,both_sexes,"",custom,8912,385929,0.052562457134315524,""
categorical,IBDColectomy_custom,both_sexes,"",custom,312,3992,0.0,Definition of Colectomy Related to IBD
categorical,IBD_custom1,both_sexes,"",custom,4783,375008,0.055506707988408406,Irritible Bowel Disease Definition
categorical,IBD_custom2,both_sexes,"",custom,4061,354529,0.061535742209924825,Inflammatory bowel disease (IBD)
categorical,Intracerebral_hemorrhage_custom,both_sexes,"",custom,1050,384479,0.04050916842932337,""
categorical,Ischemic_stroke_custom,both_sexes,"",custom,4847,384479,0.015796845487973932,""
categorical,LungCancer_custom,both_sexes,"",custom,4319,303530,0.051141458640572755,Lung cancer
categorical,Lupus_custom,both_sexes,"",custom,690,394151,0.15528415076411847,""
categorical,MS_custom,both_sexes,"",custom,1604,354529,0.17793093713442287,Multiple Sclerosis (MS)
categorical,Multiple_sclerosis_custom,both_sexes,"",custom,1815,393026,0.17595399837287581,""
categorical,NAFLD_custom,both_sexes,"",custom,4282,385089,0.04727956087350027,Non-alcoholic fatty liver disease
categorical,Parkinsons_custom,both_sexes,"",custom,1724,393079,0.028660445529935866,""
categorical,ProstateCancer_custom,males,"",custom,10367,138056,0.05462997959762677,Prostate cancer
categorical,PsO_custom,both_sexes,"",custom,5864,354529,0.16731644599297352,Psoriasis (PsO)
categorical,RA_custom,both_sexes,"",custom,6101,354529,0.07915974837845771,Rheumatoid arthritis (RA)
categorical,RareCancer_custom,both_sexes,"",custom,13042,303530,0.0,Rare cancer
categorical,SLE_custom,both_sexes,"",custom,607,354529,0.17077117220015534,Systemic lupus erythematosus (SLE)
categorical,Schizophrenia_custom,both_sexes,"",custom,802,394039,0.1219532982372643,""
categorical,Stroke_custom,both_sexes,"",custom,10362,384479,0.014565984477814906,""
categorical,Subarachnoid_hemorrhage_custom,both_sexes,"",custom,1142,384479,0.014216242751858102,""
categorical,T1D_custom,both_sexes,"",custom,1420,354529,0.18226250139186248,Type 1 Diabetes (T1D)
categorical,T2D_custom,both_sexes,"",custom,20813,371952,0.06378759028603531,Type 2 Diabetes (T2D)
categorical,Thyroid_custom,both_sexes,"",custom,20373,354529,0.09052927594422729,Autoimmune thyroiditis
categorical,Trigeminal_neuralgia_custom,both_sexes,"",custom,469,394372,0.09595843329595502,""
categorical,UC_custom,both_sexes,"",custom,2857,354529,0.08591727339276424,Ulcerative colitis
categorical,UlcerativeColitis_custom,both_sexes,"",custom,3380,375008,0.07386782840884316,Ulcerative Colitis Definition
categorical,VTE_custom,both_sexes,"",custom,13679,379800,0.02342286501571292,Venous thromboembolism (VTE)
categorical,alcoholic_cirrhosis_custom,both_sexes,"",custom,770,385587,0.0705027616567037,Alcoholic cirrhosis
categorical,all_cause_cirrhosis_custom,both_sexes,"",custom,2360,385485,0.06968463014179625,All cause cirrhosis
categorical,all_cause_liver_custom,both_sexes,"",custom,11072,383769,0.018780995215997846,All cause liver disease (viral causes removed)
categorical,ankylosing_spondylitis_custom,both_sexes,"",custom,1304,354529,0.1957648239449869,Ankylosing spondylitis
categorical,chronotype_1180_binary,both_sexes,"",custom,131330,221330,0.019773074963755258,Chronotype (case_control)
categorical,daytime_nap_1190_binary,both_sexes,"",custom,20887,373595,0.019500926330970347,Nap during the day (case_control)
categorical,heart_failure_custom,both_sexes,"",custom,12823,381907,0.02462956789587893,Heart Failure
categorical,hepatitis_custom,both_sexes,"",custom,2583,392258,0.0,Viral hepatitis
categorical,insomnia_1200_binary,both_sexes,"",custom,112855,281510,0.0,Insomina (case_control)
categorical,narcolepsy_1220_binary,both_sexes,"",custom,10349,382944,0.023291877630020857,Narcolepsy (case_control)
categorical,non_alcoholic_cirrhosis_custom,both_sexes,"",custom,1941,385581,0.09061751562625302,Non-alcoholic cirrhosis
categorical,urinary_tract_infection_custom,females,"",custom,8338,205275,0.0,Urinary tract infection (UTI)
categorical,weight_gain_custom,both_sexes,"",custom,109010,219866,0.0,Weigh more than a year ago
categorical,weight_loss_custom,both_sexes,"",custom,59399,219866,0.0,Weigh less than a year ago
continuous,100001,both_sexes,"",irnt,56050,"",0.0,Food weight
continuous,100002,both_sexes,"",irnt,56050,"",0.0,Energy
continuous,100003,both_sexes,"",irnt,56050,"",0.0,Protein
continuous,100004,both_sexes,"",irnt,56050,"",0.0,Fat
continuous,100005,both_sexes,"",irnt,56050,"",0.0,Carbohydrate
continuous,100006,both_sexes,"",irnt,56050,"",0.0,Saturated fat
continuous,100007,both_sexes,"",irnt,56050,"",0.0,Polyunsaturated fat
continuous,100008,both_sexes,"",irnt,56050,"",0.0,Total sugars
continuous,100009,both_sexes,"",irnt,56050,"",0.0,Englyst dietary fibre
continuous,100010,both_sexes,"","",56026,"",0.0,Portion size
continuous,100011,both_sexes,"",irnt,56050,"",0.0,Iron
continuous,100012,both_sexes,"",irnt,56050,"",0.0,Vitamin B6
continuous,100013,both_sexes,"",irnt,56050,"",0.0,Vitamin B12
continuous,100014,both_sexes,"",irnt,56050,"",0.0,Folate
continuous,100015,both_sexes,"",irnt,56050,"",0.0,Vitamin C
continuous,100016,both_sexes,"",irnt,56050,"",0.0,Potassium
continuous,100017,both_sexes,"",irnt,56050,"",0.0,Magnesium
continuous,100018,both_sexes,"",irnt,54350,"",0.0,Retinol
continuous,100019,both_sexes,"",irnt,56050,"",0.0,Carotene
continuous,100021,both_sexes,"",irnt,56050,"",0.0,Vitamin D
continuous,100022,both_sexes,"","",56050,"",0.0,Alcohol
continuous,100023,both_sexes,"",irnt,56050,"",0.0,Starch
continuous,100024,both_sexes,"",irnt,56050,"",0.0,Calcium
continuous,100025,both_sexes,"",irnt,56050,"",0.0,Vitamin E
continuous,102,both_sexes,"",irnt,372555,"",0.0,"Pulse rate, automated reading"
continuous,12336,both_sexes,"",irnt,21281,"",0.03960507695096402,Ventricular rate
continuous,12338,both_sexes,"",irnt,20230,"",0.0,P duration
continuous,12340,both_sexes,"",irnt,21281,"",0.04288338310277145,QRS duration
continuous,1239,both_sexes,"","",394432,"",0.0,Current tobacco smoking
continuous,1249,both_sexes,"","",363286,"",0.0,Past tobacco smoking
continuous,1259,both_sexes,"","",364046,"",0.0,Smoking/smokers in household
continuous,12651,both_sexes,"",irnt,20847,"",0.0,Duration of eprime test
continuous,12673,both_sexes,"",irnt,20472,"",0.02945766566336896,Heart rate during PWA
continuous,12674,both_sexes,"",irnt,20338,"",0.0,Systolic brachial blood pressure during PWA
continuous,12675,both_sexes,"",irnt,20338,"",0.0,Diastolic brachial blood pressure during PWA
continuous,12676,both_sexes,"",irnt,20334,"",0.02811300632040264,Peripheral pulse pressure during PWA
continuous,12677,both_sexes,"",irnt,20337,"",0.0,Central systolic blood pressure during PWA
continuous,12678,both_sexes,"",irnt,20334,"",0.030527017407204055,Central pulse pressure during PWA
continuous,12679,both_sexes,"",irnt,20475,"",0.03469301260560949,Number of beats in waveform average for PWA
continuous,12680,both_sexes,"",irnt,20329,"",0.043724345440456884,Central augmentation pressure during PWA
continuous,12681,both_sexes,"",irnt,20470,"",0.034695107903629945,Augmentation index for PWA
continuous,12682,both_sexes,"",irnt,20001,"",0.0,Cardiac output during PWA
continuous,12683,both_sexes,"",irnt,20276,"",0.0,End systolic pressure during PWA
